id,Smiles,C Atom Count,H Atom Count,Longest Carbon Chain,Aromatic Atom Count,Max Distance,Bonds Count,Rdkit Descriptor Chi0,Rdkit Descriptor Chi0N,Rdkit Descriptor Chi0V,Rdkit Descriptor Chi1,Rdkit Descriptor Chi1N,Rdkit Descriptor Chi1V,Rdkit Descriptor Chi2N,Rdkit Descriptor Chi2V,Rdkit Descriptor Chi3N,Rdkit Descriptor Chi3V,Rdkit Descriptor Chi4N,Rdkit Descriptor Chi4V,Rdkit Descriptor Heavyatomcount,Rdkit Descriptor Maxabsestateindex,Rdkit Descriptor Maxabspartialcharge,Rdkit Descriptor Maxestateindex,Rdkit Descriptor Maxpartialcharge,Rdkit Descriptor Minabsestateindex,Rdkit Descriptor Minabspartialcharge,Rdkit Descriptor Minestateindex,Rdkit Descriptor Minpartialcharge,Rdkit Descriptor Mollogp,Rdkit Descriptor Molmr,Rdkit Descriptor Molwt,Rdkit Descriptor Nhohcount,Rdkit Descriptor Nocount,Rdkit Descriptor Numaliphaticcarbocycles,Rdkit Descriptor Numaliphaticheterocycles,Rdkit Descriptor Numaliphaticrings,Rdkit Descriptor Numaromaticcarbocycles,Rdkit Descriptor Numaromaticheterocycles,Rdkit Descriptor Numaromaticrings,Rdkit Descriptor Numhacceptors,Rdkit Descriptor Numhdonors,Rdkit Descriptor Numheteroatoms,Rdkit Descriptor Numradicalelectrons,Rdkit Descriptor Numrotatablebonds,Rdkit Descriptor Numsaturatedcarbocycles,Rdkit Descriptor Numsaturatedheterocycles,Rdkit Descriptor Numsaturatedrings,Rdkit Descriptor Numvalenceelectrons,Rdkit Descriptor Ringcount,Rdkit Descriptor Fr Al Coo,Rdkit Descriptor Fr Al Oh,Rdkit Descriptor Fr Al Oh Notert,Rdkit Descriptor Fr Arn,Rdkit Descriptor Fr Ar Coo,Rdkit Descriptor Fr Ar N,Rdkit Descriptor Fr Ar Nh,Rdkit Descriptor Fr Ar Oh,Rdkit Descriptor Fr Coo,Rdkit Descriptor Fr C O,Rdkit Descriptor Fr C O Nocoo,Rdkit Descriptor Fr C S,Rdkit Descriptor Fr Hoccn,Rdkit Descriptor Fr Imine,Rdkit Descriptor Fr Nh0,Rdkit Descriptor Fr Nh1,Rdkit Descriptor Fr Nh2,Rdkit Descriptor Fr N O,Rdkit Descriptor Fr Ndealkylation1,Rdkit Descriptor Fr Ndealkylation2,Rdkit Descriptor Fr Sh,Rdkit Descriptor Fr Aldehyde,Rdkit Descriptor Fr Alkyl Carbamate,Rdkit Descriptor Fr Alkyl Halide,Rdkit Descriptor Fr Allylic Oxid,Rdkit Descriptor Fr Amide,Rdkit Descriptor Fr Amidine,Rdkit Descriptor Fr Aniline,Rdkit Descriptor Fr Aryl Methyl,Rdkit Descriptor Fr Azo,Rdkit Descriptor Fr Barbitur,Rdkit Descriptor Fr Benzene,Rdkit Descriptor Fr Bicyclic,Rdkit Descriptor Fr Dihydropyridine,Rdkit Descriptor Fr Ester,Rdkit Descriptor Fr Ether,Rdkit Descriptor Fr Furan,Rdkit Descriptor Fr Guanido,Rdkit Descriptor Fr Halogen,Rdkit Descriptor Fr Hdrzine,Rdkit Descriptor Fr Hdrzone,Rdkit Descriptor Fr Imidazole,Rdkit Descriptor Fr Imide,Rdkit Descriptor Fr Isothiocyan,Rdkit Descriptor Fr Ketone,Rdkit Descriptor Fr Ketone Topliss,Rdkit Descriptor Fr Lactone,Rdkit Descriptor Fr Methoxy,Rdkit Descriptor Fr Morpholine,Rdkit Descriptor Fr Nitrile,Rdkit Descriptor Fr Nitro,Rdkit Descriptor Fr Nitro Arom,Rdkit Descriptor Fr Nitro Arom Nonortho,Rdkit Descriptor Fr Oxazole,Rdkit Descriptor Fr Oxime,Rdkit Descriptor Fr Para Hydroxylation,Rdkit Descriptor Fr Phenol,Rdkit Descriptor Fr Phenol Noorthohbond,Rdkit Descriptor Fr Piperdine,Rdkit Descriptor Fr Piperzine,Rdkit Descriptor Fr Priamide,Rdkit Descriptor Fr Pyridine,Rdkit Descriptor Fr Quatn,Rdkit Descriptor Fr Sulfide,Rdkit Descriptor Fr Sulfonamd,Rdkit Descriptor Fr Sulfone,Rdkit Descriptor Fr Term Acetylene,Rdkit Descriptor Fr Tetrazole,Rdkit Descriptor Fr Thiazole,Rdkit Descriptor Fr Thiophene,Rdkit Descriptor Fr Unbrch Alkane,Rdkit Descriptor Fr Urea,So3 Pattern Count,Cooh Pattern Count,Ch3 Pattern Count,Bond Chain-C Atom Count,Bond Chain-Total Atom Count,Bond Chain-H Atom Count,Bond Chain-Longest Carbon Chain,Bond Chain-Aromatic Atom Count,Bond Chain-Conformers Count,Bond Chain-Max Distance,Bond Chain-Bonds Count,Bond Chain-Rdkit Descriptor Chi0,Bond Chain-Rdkit Descriptor Chi0N,Bond Chain-Rdkit Descriptor Chi0V,Bond Chain-Rdkit Descriptor Chi1,Bond Chain-Rdkit Descriptor Chi1N,Bond Chain-Rdkit Descriptor Chi1V,Bond Chain-Rdkit Descriptor Chi2N,Bond Chain-Rdkit Descriptor Chi2V,Bond Chain-Rdkit Descriptor Chi3N,Bond Chain-Rdkit Descriptor Chi3V,Bond Chain-Rdkit Descriptor Chi4N,Bond Chain-Rdkit Descriptor Chi4V,Bond Chain-Rdkit Descriptor Heavyatomcount,Bond Chain-Rdkit Descriptor Maxabsestateindex,Bond Chain-Rdkit Descriptor Maxabspartialcharge,Bond Chain-Rdkit Descriptor Maxpartialcharge,Bond Chain-Rdkit Descriptor Minabsestateindex,Bond Chain-Rdkit Descriptor Minabspartialcharge,Bond Chain-Rdkit Descriptor Minestateindex,Bond Chain-Rdkit Descriptor Minpartialcharge,Bond Chain-Rdkit Descriptor Mollogp,Bond Chain-Rdkit Descriptor Molmr,Bond Chain-Rdkit Descriptor Molwt,Bond Chain-Rdkit Descriptor Nhohcount,Bond Chain-Rdkit Descriptor Nocount,Bond Chain-Rdkit Descriptor Numaliphaticcarbocycles,Bond Chain-Rdkit Descriptor Numaliphaticheterocycles,Bond Chain-Rdkit Descriptor Numaliphaticrings,Bond Chain-Rdkit Descriptor Numaromaticcarbocycles,Bond Chain-Rdkit Descriptor Numaromaticheterocycles,Bond Chain-Rdkit Descriptor Numaromaticrings,Bond Chain-Rdkit Descriptor Numhacceptors,Bond Chain-Rdkit Descriptor Numhdonors,Bond Chain-Rdkit Descriptor Numheteroatoms,Bond Chain-Rdkit Descriptor Numradicalelectrons,Bond Chain-Rdkit Descriptor Numrotatablebonds,Bond Chain-Rdkit Descriptor Numsaturatedheterocycles,Bond Chain-Rdkit Descriptor Numvalenceelectrons,Bond Chain-Rdkit Descriptor Ringcount,Bond Chain-Rdkit Descriptor Fr Al Coo,Bond Chain-Rdkit Descriptor Fr Al Oh,Bond Chain-Rdkit Descriptor Fr Arn,Bond Chain-Rdkit Descriptor Fr Ar Coo,Bond Chain-Rdkit Descriptor Fr Ar N,Bond Chain-Rdkit Descriptor Fr Ar Nh,Bond Chain-Rdkit Descriptor Fr Ar Oh,Bond Chain-Rdkit Descriptor Fr Coo,Bond Chain-Rdkit Descriptor Fr Coo2,Bond Chain-Rdkit Descriptor Fr C O,Bond Chain-Rdkit Descriptor Fr C O Nocoo,Bond Chain-Rdkit Descriptor Fr C S,Bond Chain-Rdkit Descriptor Fr Imine,Bond Chain-Rdkit Descriptor Fr Nh0,Bond Chain-Rdkit Descriptor Fr Nh1,Bond Chain-Rdkit Descriptor Fr Nh2,Bond Chain-Rdkit Descriptor Fr Aldehyde,Bond Chain-Rdkit Descriptor Fr Allylic Oxid,Bond Chain-Rdkit Descriptor Fr Amide,Bond Chain-Rdkit Descriptor Fr Amidine,Bond Chain-Rdkit Descriptor Fr Aniline,Bond Chain-Rdkit Descriptor Fr Azo,Bond Chain-Rdkit Descriptor Fr Benzene,Bond Chain-Rdkit Descriptor Fr Bicyclic,Bond Chain-Rdkit Descriptor Fr Dihydropyridine,Bond Chain-Rdkit Descriptor Fr Ester,Bond Chain-Rdkit Descriptor Fr Ether,Bond Chain-Rdkit Descriptor Fr Furan,Bond Chain-Rdkit Descriptor Fr Guanido,Bond Chain-Rdkit Descriptor Fr Hdrzone,Bond Chain-Rdkit Descriptor Fr Imidazole,Bond Chain-Rdkit Descriptor Fr Isothiocyan,Bond Chain-Rdkit Descriptor Fr Ketone,Bond Chain-Rdkit Descriptor Fr Ketone Topliss,Bond Chain-Rdkit Descriptor Fr Lactone,Bond Chain-Rdkit Descriptor Fr Nitrile,Bond Chain-Rdkit Descriptor Fr Nitro,Bond Chain-Rdkit Descriptor Fr Nitro Arom,Bond Chain-Rdkit Descriptor Fr Nitro Arom Nonortho,Bond Chain-Rdkit Descriptor Fr Oxazole,Bond Chain-Rdkit Descriptor Fr Para Hydroxylation,Bond Chain-Rdkit Descriptor Fr Phenol,Bond Chain-Rdkit Descriptor Fr Phenol Noorthohbond,Bond Chain-Rdkit Descriptor Fr Priamide,Bond Chain-Rdkit Descriptor Fr Pyridine,Bond Chain-Rdkit Descriptor Fr Sulfide,Bond Chain-Rdkit Descriptor Fr Term Acetylene,Bond Chain-Rdkit Descriptor Fr Thiazole,Bond Chain-Rdkit Descriptor Fr Thiophene,Bond Chain-Rdkit Descriptor Fr Urea,Bond Chain-Cooh Pattern Count,Si Atom Count,O Atom Count,Bond Chain-O Atom Count,N Atom Count,Bond Chain-N Atom Count,S Atom Count,F Atom Count,Bond Chain-S Atom Count,Cl Atom Count,P Atom Count,B Atom Count,Br Atom Count,Bond Chain-P Atom Count,I Atom Count,Se Atom Count,Te Atom Count,Bond Chain-Se Atom Count,Na Atom Count,Fe Atom Count,Ru Atom Count,Li Atom Count,Zn Atom Count,Mg Atom Count,Cu Atom Count,Total Atoms,Epsilon
1,c1ccc2ccccc2c1,10,8,0,10,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,2.12037037,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3801.893963
2,C[Si](C)(C)c1cccc2ccccc12,13,16,1,10,6,15,10.18179828,9.041451884,10.04145188,6.588334963,5.071367205,8.571367205,4.776709006,9.815384141,2.597649217,4.649678855,1.879415704,3.511324351,14,2.397592593,0.078359224,2.397592593,0.078359224,1.19775463,0.065608136,-1.19775463,-0.065608136,3.385,66.928,200.357,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5370.317964
3,C[SiH](C)c1cccc2ccccc12,12,14,1,10,6,14,9.259148545,8.118802154,9.273502692,6.2876937,4.764742878,7.651494224,3.723076211,6.654485756,2.445370028,4.192841287,1.753917115,3.134828585,13,2.376759259,0.068196905,2.376759259,0.065497773,0.679074074,0.065497773,-0.679074074,-0.068196905,2.5335,62.459,186.33,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5623.413252
4,CCCC[Si](C)(C)c1cccc2ccccc12,16,22,4,10,9,18,12.30311862,11.16277223,12.16277223,8.148995135,6.632027377,9.839134158,5.514145873,10.32058796,3.674092156,7.17190089,2.568951579,5.579931978,17,2.504398148,0.08140201,2.504398148,0.08140201,1.264830247,0.065408477,-1.264830247,-0.065408477,4.5553,80.779,242.438,0,0,0,0,0,2,0,2,0,0,1,0,4,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5495.408739
5,CC(C)(C)[Si](C)(C)c1cccc2ccccc12,16,22,3,10,7,18,12.68179828,11.54145188,12.54145188,7.838334963,6.321367205,9.321367205,6.401709006,11.69038414,4.337980433,9.870672504,2.174420996,4.396340229,17,2.480925926,0.086681778,2.480925926,0.086681778,0.38603647,0.065028852,-1.445439815,-0.065028852,4.5553,80.779,242.438,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6025.595861
6,CCCCCCCC[Si](C)(C)c1cccc2ccccc12,20,30,8,10,13,22,15.13154574,13.99119935,14.99119935,10.14899513,8.632027377,11.83913416,6.928359436,11.73480152,4.674092156,8.17190089,3.29750497,6.204931978,21,2.542476458,0.081402183,2.542476458,0.081402183,1.312351475,0.065408476,-1.312351475,-0.065408476,6.1157,99.247,298.546,0,0,0,0,0,2,0,2,0,0,1,0,8,0,0,0,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5754.399373
7,C[Si](C)(C)c1ccc([Si](C)(C)C)c2ccccc12,16,24,1,10,7,19,13.55204176,12.46410162,14.46410162,8.210343431,6.738033872,13.73803387,7.206267385,17.28361765,3.540099307,7.644158582,2.607086605,5.825782909,18,2.433495843,0.078358989,2.433495843,0.078358989,1.264353269,0.065608138,-1.264353269,-0.065608138,3.9302,89.908,272.54,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7413.102413
8,C[SiH](C)c1ccc([SiH](C)C)c2ccccc12,14,20,1,10,7,17,11.7067423,10.61880215,12.92820323,7.609060905,6.124785218,11.89828791,5.099001795,10.96182088,3.235540928,6.730483447,2.352599307,5.062321015,16,2.410961829,0.068196907,2.410961829,0.065497533,0.715627362,0.065497533,-0.715627362,-0.068196907,2.2272,80.97,244.486,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7244.359601
9,CC(C)(C)[Si](C)(C)c1ccc([Si](C)(C)C(C)(C)C)c2ccccc12,22,36,3,10,9,25,18.55204176,17.46410162,19.46410162,10.71034343,9.238033872,15.23803387,10.45626738,21.03361765,7.020761739,18.08614588,3.19709719,7.595814664,24,2.528547926,0.086681543,2.528547926,0.086681543,0.35541832,0.065028853,-1.557930248,-0.065028853,6.2708,117.61,356.702,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,8,0,10,1,5,11,6.811554788,5.618802154,5.618802154,4.966326495,3.404700538,3.404700538,2.347150628,2.347150628,1.658689248,1.658689248,1.132905825,1.132905825,10,2.12037037,0.061629711,-0.018404251,1.310185185,0.018404251,1.310185185,-0.061629711,2.8398,43.948,128.174,0,0,0,0,0,2,0,2,0,0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8128.305162
10,COc1ccc([Si](C)(C)C)c2ccccc12,14,18,1,10,7,17,11.75914855,10.37234991,11.37234991,7.537023368,5.600406307,9.100406307,5.110967165,10.1496423,2.911995674,4.964025311,2.103430194,3.712778346,16,5.41055587,0.496114343,5.41055587,0.126170386,0.97,0.126170386,-1.288997386,-0.496114343,3.3936,73.48,230.383,0,1,0,0,0,2,0,2,1,0,2,0,2,0,0,0,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,19,8,0,10,1,5,12,7.681798276,5.98866548,5.98866548,5.377010098,3.544974003,3.544974003,2.498274283,2.498274283,1.766621419,1.766621419,1.208312051,1.208312051,11,9.371203704,0.507311517,0.122898728,0.350092593,0.122898728,0.350092593,-0.507311517,2.5454,45.6128,144.173,1,1,0,0,0,2,0,2,1,1,1,0,0,0,54,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5128.61384
